fecha,id_partido,equipo_local,equipo_visitante,prob_yrfi_predicha,prob_local_anota,prob_visitante_anota,game_yrfi_real,home_yrfi_target,away_yrfi_target,prediction,prediccion_local,prediccion_visitante
2025-08-24,776622,109,113,0.76698005,0.47313294,0.5577253,1,1,0,1,0,1
2025-08-24,776617,135,119,0.4789949,0.42070574,0.100620955,0,0,0,0,0,0
2025-08-24,776618,108,112,0.5868082,0.2558307,0.444761,0,0,0,1,0,0
2025-08-24,776620,136,133,0.7151171,0.6054601,0.27793628,0,0,0,1,1,0
2025-08-24,776610,134,115,0.6839777,0.5778551,0.251389,0,0,0,1,1,0
2025-08-24,776606,139,138,0.79157144,0.56048554,0.5257754,0,0,0,1,1,0
2025-08-24,776612,110,117,0.6359947,0.5240637,0.2351805,1,1,0,1,0,0
2025-08-24,776624,144,121,0.69673026,0.25416595,0.59338176,0,0,0,1,0,1
2025-08-24,776607,145,142,0.86262023,0.5037096,0.7231867,1,1,0,1,0,1
2025-08-24,776614,146,141,0.7995043,0.5771647,0.52583015,0,0,0,1,1,0
2025-08-24,776608,158,137,0.5460341,0.20935896,0.42582563,0,0,0,0,0,0
2025-08-24,776611,140,114,0.76937234,0.40709043,0.61102384,0,0,0,1,0,1
2025-08-24,776605,108,112,0.730891,0.5740606,0.36819878,1,1,0,1,1,0
2025-08-24,776609,109,113,0.86693096,0.72426283,0.5174062,1,1,0,1,1,0
2025-08-24,776603,135,119,0.5246509,0.43785694,0.15439835,1,0,1,0,0,0
2025-08-24,776602,136,133,0.82489365,0.59606963,0.56649375,1,1,0,1,1,1
2025-08-24,776616,147,111,0.8368809,0.6947055,0.46569932,0,0,0,1,1,0
2025-08-24,776613,143,120,0.57446927,0.51845556,0.11632094,0,0,0,1,0,0
2025-08-25,776600,146,144,0.6093773,0.3632739,0.3865138,0,0,0,1,0,0
2025-08-25,776597,147,120,0.66571707,0.25692979,0.5501328,1,1,0,1,0,1
2025-08-25,776601,114,139,0.642826,0.32211667,0.47310406,0,0,0,1,0,0
2025-08-25,776593,158,109,0.5908079,0.31300512,0.4043739,0,0,0,1,0,0
2025-08-25,776604,110,111,0.77592933,0.5441143,0.5084937,1,0,1,1,0,0
2025-08-25,776599,145,118,0.62342566,0.5134813,0.22598176,1,1,0,1,0,0
2025-08-25,776589,138,134,0.7307633,0.5750304,0.3664567,1,0,1,1,1,0
2025-08-25,776598,121,143,0.68020344,0.5443276,0.2981876,1,0,1,1,0,0
2025-08-25,776596,141,142,0.6689931,0.44036353,0.40853223,1,1,0,1,0,0
2025-08-26,776584,114,139,0.7017515,0.44197446,0.46552894,1,1,0,1,0,0
2025-08-26,776592,140,108,0.8109209,0.48640203,0.6318539,1,0,1,1,0,1
2025-08-26,776595,136,135,0.73021483,0.37573087,0.5678384,1,1,0,1,0,1
2025-08-26,776590,133,116,0.80292946,0.6864068,0.37157258,0,0,0,1,1,0
2025-08-26,776594,119,113,0.8221668,0.6416193,0.50378686,0,0,0,1,1,0
2025-08-26,776588,147,120,0.7910945,0.39976275,0.65196174,0,0,0,1,0,1
2025-08-26,776591,110,111,0.6868695,0.3563355,0.51351905,0,0,0,1,0,0
2025-08-26,776582,141,142,0.6375811,0.28422633,0.49366835,1,1,0,1,0,0
2025-08-26,776585,121,143,0.772847,0.498848,0.5467383,0,0,0,1,0,0
2025-08-26,776583,145,118,0.80606985,0.68093234,0.3921974,0,0,0,1,1,0
2025-08-26,776586,158,109,0.5862386,0.1754808,0.49817857,1,1,0,1,0,0
2025-08-26,776578,138,134,0.8045749,0.69188994,0.36572957,1,0,1,1,1,0
2025-08-26,776581,146,144,0.6944131,0.45621353,0.43803883,1,1,1,1,0,0
2025-08-27,776574,119,113,0.8049673,0.4367548,0.6537339,1,1,1,1,0,1
2025-08-27,776580,114,139,0.78384155,0.33846518,0.67324704,0,0,0,1,0,1
2025-08-27,776587,117,115,0.9138871,0.6589942,0.7474738,0,0,0,1,1,1
2025-08-27,776577,136,135,0.721578,0.48745894,0.45678112,1,0,1,1,0,0
2025-08-27,776576,137,112,0.62100494,0.41938397,0.34725353,0,0,0,1,0,0
2025-08-27,776573,133,116,0.62068546,0.31586164,0.44555876,1,1,0,1,0,0
2025-08-27,776570,147,120,0.6194389,0.4485972,0.309831,1,1,0,1,0,0
2025-08-27,776575,140,108,0.8320651,0.6786506,0.47740722,1,1,0,1,1,0
2025-08-27,776565,146,144,0.6535797,0.513511,0.28791746,1,0,1,1,0,0
2025-08-27,776579,110,111,0.7139399,0.39355987,0.5282963,1,0,1,1,0,0
2025-08-27,776567,141,142,0.67256045,0.4672578,0.3853696,1,0,1,1,0,0
2025-08-27,776566,121,143,0.66939366,0.31261328,0.5190388,0,0,0,1,0,0
2025-08-27,776569,145,118,0.64473426,0.5660059,0.1814042,0,0,0,1,1,0
2025-08-27,776568,138,134,0.62915564,0.5262269,0.21725321,0,0,0,1,0,0
2025-08-27,776561,136,135,0.5767807,0.28206664,0.41050342,0,0,0,1,0,0
2025-08-27,776572,158,109,0.7094497,0.2555959,0.6096874,0,0,0,1,0,1
2025-08-28,776564,110,111,0.7753929,0.39442748,0.62909955,1,0,1,1,0,1
2025-08-28,776563,140,108,0.793717,0.42851615,0.6390397,1,1,1,1,0,1
2025-08-28,776562,119,113,0.78267807,0.55184126,0.5150782,0,0,0,1,1,0
2025-08-28,776557,137,112,0.66978693,0.2554757,0.5564777,1,1,0,1,0,1
2025-08-28,776559,133,116,0.6715893,0.38114512,0.4693252,1,1,0,1,0,0
2025-08-28,776560,143,144,0.8127373,0.58250976,0.5514561,1,1,1,1,1,1
2025-08-28,776571,117,115,0.7661605,0.43866172,0.58342505,1,1,0,1,0,1
2025-08-28,776553,158,109,0.7185842,0.45629433,0.48241144,1,1,0,1,0,0
2025-08-28,776554,138,134,0.823388,0.76433897,0.2505677,1,0,1,1,1,0
2025-08-28,776550,137,112,0.7219862,0.5646662,0.36137784,1,1,1,1,1,0
2025-08-28,776558,121,146,0.7515334,0.5038489,0.4992118,1,1,1,1,0,0
2025-08-28,776556,145,147,0.855289,0.65537924,0.5800863,1,0,1,1,1,1
2025-08-28,776555,117,115,0.81243587,0.6861719,0.40233484,1,1,0,1,1,0
2025-08-29,776546,141,158,0.74176395,0.38281918,0.5815877,0,0,0,1,0,1
2025-08-29,776551,113,138,0.827237,0.6603151,0.49140227,1,1,1,1,1,0
2025-08-29,776552,143,144,0.50296474,0.43473795,0.12069942,0,0,0,0,0,0
2025-08-29,776545,120,139,0.83552784,0.4870363,0.67936885,1,1,1,1,0,1
2025-08-29,776549,111,134,0.81509113,0.6138805,0.52110976,0,0,0,1,1,0
2025-08-29,776548,121,146,0.7954387,0.572843,0.52110976,1,1,0,1,1,0
2025-08-29,776544,145,147,0.8102356,0.5192973,0.6052355,1,0,1,1,0,1
2025-08-29,776547,114,136,0.7490834,0.35336745,0.6119641,1,0,1,1,0,1
2025-08-30,776527,141,158,0.6917644,0.530288,0.34377754,0,0,0,1,0,0
2025-08-30,776543,117,108,0.75324273,0.42140353,0.57352436,0,0,0,1,0,1
2025-08-30,776540,118,116,0.76959056,0.533346,0.5062521,1,1,0,1,0,0
2025-08-30,776541,142,135,0.541414,0.30105138,0.3438917,0,0,0,0,0,0
2025-08-30,776542,115,112,0.8940387,0.67620355,0.6727533,0,0,0,1,1,1
2025-08-30,776538,133,140,0.5671809,0.38549855,0.29565814,0,0,0,1,0,0
2025-08-30,776525,120,139,0.7645292,0.47008422,0.55564487,1,0,1,1,0,1
2025-08-30,776533,137,110,0.83193594,0.6322279,0.5430212,1,1,1,1,1,0
2025-08-30,776536,113,138,0.46307933,0.27418682,0.26024944,1,1,0,0,0,0
2025-08-30,776534,119,109,0.7976469,0.6008737,0.49300987,0,0,0,1,1,0
2025-08-30,776532,143,144,0.6048951,0.36068043,0.38199148,0,0,0,1,0,0
2025-08-30,776516,137,110,0.6960193,0.46041042,0.43664467,1,1,0,1,0,0
2025-08-30,776531,117,108,0.85453403,0.45667508,0.732267,0,0,0,1,0,1
2025-08-30,776530,142,135,0.66868436,0.42750677,0.42127585,0,0,0,1,0,0
2025-08-30,776529,145,147,0.74832594,0.5366167,0.45687714,0,0,0,1,0,0
2025-08-30,776528,118,116,0.6229563,0.43072647,0.33767563,0,0,0,1,0,0
2025-08-30,776537,114,136,0.8030007,0.4569906,0.6372083,0,0,0,1,0,1
2025-08-30,776535,121,146,0.655941,0.5999244,0.14001504,1,1,1,1,1,0
2025-08-30,776539,111,134,0.8199276,0.6344819,0.50735027,1,0,1,1,1,0
2025-08-31,776517,111,134,0.7714815,0.4779894,0.562234,0,0,0,1,0,1
2025-08-31,776513,142,135,0.6657741,0.23599255,0.5625358,0,0,0,1,0,1
2025-08-31,776518,113,138,0.56215525,0.36285567,0.31280127,1,0,1,1,0,0
2025-08-31,776521,114,136,0.89274144,0.75033563,0.57038903,0,0,0,1,1,1
2025-08-31,776523,119,109,0.785889,0.54933333,0.52490175,0,0,0,1,0,0
2025-08-31,776526,115,112,0.81686276,0.621838,0.5157175,1,0,1,1,1,0
2025-08-31,776515,141,158,0.7778535,0.5341125,0.52317566,1,1,1,1,0,0
2025-08-31,776524,133,140,0.6868383,0.41945967,0.4605686,0,0,0,1,0,0
2025-08-31,776520,120,139,0.528069,0.3071205,0.3188845,0,0,0,0,0,0
2025-08-31,776510,117,108,0.59470534,0.24008824,0.46665558,0,0,0,1,0,0
2025-08-31,776507,137,110,0.6558387,0.29747635,0.51010716,1,1,0,1,0,0
2025-08-31,776509,119,109,0.75378084,0.5536667,0.4483513,1,1,0,1,1,0
2025-08-31,776508,133,140,0.6916046,0.47737026,0.40991616,1,0,1,1,0,0
2025-08-31,776522,143,144,0.62132895,0.22668771,0.51032585,0,0,0,1,0,0
2025-08-31,776511,115,112,0.7925464,0.5450766,0.54398125,0,0,0,1,0,0
2025-08-31,776514,145,147,0.7879939,0.5470609,0.5319325,1,0,1,1,0,0
2025-08-31,776512,118,116,0.39751422,0.32894805,0.10217722,0,0,0,0,0,0
2025-08-31,776519,121,146,0.7344768,0.47233024,0.4968005,1,0,1,1,0,0
2025-09-01,776502,142,145,0.5846443,0.14495935,0.51422703,0,0,0,1,0,0
2025-09-01,776498,120,146,0.6562639,0.44415143,0.3816012,0,0,0,1,0,0
2025-09-01,776501,116,121,0.7893732,0.4764831,0.59766954,1,1,0,1,0,1
2025-09-01,776503,113,141,0.65239763,0.36544314,0.4522125,0,0,0,1,0,0
2025-09-01,776499,117,108,0.7669871,0.6237025,0.38077468,0,0,0,1,1,0
2025-09-01,776505,111,114,0.77121955,0.511167,0.5319865,1,1,0,1,0,0
2025-09-01,776497,138,133,0.7938304,0.6661347,0.3824766,0,0,0,1,1,0
2025-09-01,776492,115,137,0.5007574,0.3643058,0.21464972,1,0,1,0,0,0
2025-09-01,776500,158,143,0.6592178,0.40134332,0.43075517,1,1,0,1,0,0
2025-09-01,776494,135,110,0.80405,0.5303317,0.58279073,0,0,0,1,0,1
2025-09-01,776504,139,136,0.7874714,0.6186148,0.44274566,0,0,0,1,1,0
2025-09-01,776506,112,144,0.8457725,0.60824484,0.6063167,1,0,1,1,1,1
2025-09-02,776493,111,114,0.8477864,0.6357224,0.58214957,0,0,0,1,1,1
2025-09-02,776495,109,140,0.6899928,0.5467884,0.31597683,1,1,0,1,0,0
2025-09-02,776490,116,121,0.52969694,0.30831918,0.32005763,1,1,1,0,0,0
2025-09-02,776496,134,119,0.79523253,0.7464945,0.1922565,1,1,0,1,1,0
2025-09-02,776485,139,136,0.79050106,0.4496722,0.6193197,1,1,0,1,0,1
2025-09-02,776491,113,141,0.7099143,0.33098665,0.56639785,1,1,1,1,0,1
2025-09-02,776488,118,108,0.4988981,0.4031926,0.16036236,0,0,0,0,0,0
2025-09-02,776487,112,144,0.68949544,0.5286738,0.341211,0,0,0,1,0,0
2025-09-02,776484,142,145,0.6637944,0.22888483,0.56400084,1,1,0,1,0,1
2025-09-02,776483,138,133,0.8990369,0.76362425,0.5728703,0,0,0,1,1,1
2025-09-02,776482,120,146,0.84549344,0.7479175,0.3870794,0,0,0,1,1,0
2025-09-03,776468,109,140,0.7510856,0.40154222,0.58407354,1,1,0,1,0,1
2025-09-03,776479,134,119,0.61904913,0.34255433,0.42055917,1,1,0,1,0,0
2025-09-03,776486,115,137,0.7023226,0.67822665,0.07488495,1,0,1,1,1,0
2025-09-03,776480,135,110,0.59987414,0.3005397,0.42795047,1,0,1,1,0,0
2025-09-03,776481,109,140,0.5026083,0.16595866,0.40363666,0,0,0,0,0,0
2025-09-03,776477,120,146,0.57494307,0.36285716,0.33287024,1,1,0,1,0,0
2025-09-03,776478,116,121,0.59607756,0.26314503,0.45182908,0,0,0,1,0,0
2025-09-03,776465,135,110,0.6869273,0.40995818,0.46940598,1,0,1,1,0,0
2025-09-03,776474,111,114,0.7358541,0.39639115,0.56238896,1,0,1,1,0,1
2025-09-03,776475,113,141,0.63408136,0.47498444,0.30303282,0,0,0,1,0,0
2025-09-03,776476,139,136,0.7780616,0.54522616,0.5119807,1,1,0,1,0,0
2025-09-03,776466,118,108,0.7315382,0.35177252,0.58585244,0,0,0,1,0,1
2025-09-03,776473,112,144,0.63135135,0.41911724,0.36536482,0,0,0,1,0,0
2025-09-03,776469,142,145,0.6822779,0.309598,0.53980136,1,1,0,1,0,0
2025-09-03,776471,158,143,0.7254685,0.5156839,0.43315643,1,1,0,1,0,0
2025-09-03,776470,138,133,0.85249877,0.6756197,0.545283,0,0,0,1,1,0
2025-09-03,776489,117,147,0.7539265,0.5098832,0.4979289,0,0,0,1,0,0
2025-09-04,776472,117,147,0.7741865,0.545734,0.50290465,0,0,0,1,0,0
2025-09-04,776467,115,137,0.5342288,0.4164105,0.20188554,0,0,0,0,0,0
